# GENUINE residue of the relocation-name audit -- WORKLIST, NOT A DEFECT LIST.
# Regenerate: tools/relocname_genuine_worklist.py --out <this file>
# Source     : decomp-bench/archive/harvest/relocname-audit-2026-08-06/pairs_folded2.json (sha256 af61ba6ae8b4e1f0...)
# Audit tree : rb3-xenon@a236686e   ruler: name_check, objdiff-cli sha256 ca2be75232767f53...
# Cut at     : rb3-xenon@e8fe5238
# Rows       : 3004 rows = 3356 charged call sites over 1506 distinct (T,B) pairs, 2863 enclosing functions, 561 units
# pair_sites : charged sites for this (T,B) pair BINARY-WIDE.  fn_sites: charged sites for it inside THIS enclosing function.
# body       : DIFF_SAMESIZE=170  DIFF_SIZE=2834
#              DIFF_SIZE = our body for B differs in LENGTH from retail at addr(T); DIFF_SAMESIZE = same length, different code.
# map        : the SYMBOL-MAP verdict for the same pair. It disagrees with `body` constantly and the body test is the one to believe --
#              6,677 pairs the map test calls a defect are byte-identical bodies. Kept only so the divergence stays visible.
# joins      : T = target callee still in scripts/target_symbol_map.json; B = our callee still named by a built obj, AT THE CUT COMMIT.
#              -B=6  T-=15  TB=2983
#
# *** GENUINE IS AN UPPER BOUND ON DEFECTS. *** A body difference means EITHER our source calls the wrong function OR the retail map
# mis-attributes the name at the destination VA -- and this repo's whole map(...) lane series exists to repair the latter. The adjudicated
# figure for the whole at-100 charged population is 298 fns / 25,920 B / 0.2425 pp WRONG (lane CW-2, 34017f74); CV-4's earlier estimate was
# 353 fns / 24,836 B / 0.23 pp (34b44dd6). Adjudicate a row with tools/xbin_adjudicate.py (cross-binary, masks exactly the relocated
# field via our own relocation table, calibrated) or tools/at100_adjudicate.py -- NEVER from the symbol map, and NEVER auto-apply.
# The upstream comparator masks every D-form and branch displacement unconditionally and ignores relocation target names, so it
# over-produces FOLD and this residue is if anything SHORT. Not a population census.
pair_sites	fn_sites	body	map	joins	opcode	unit	enclosing_fn	target_callee	our_callee
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CameraShot	fn_824C3FC0	??1?$_Vector_base@VCamShotFrame@@V?$StlNodeAlloc@VCamShotFrame@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$ObjPtr@VWorldCrowd@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CameraShot	fn_824C4480	??1?$_Vector_base@VTrackerPlayerDisplay@@V?$StlNodeAlloc@VTrackerPlayerDisplay@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CameraShot	fn_824C5AB4	??1CamShotCrowd@@QAA@XZ	??1?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CameraShot	fn_824C66D0	??1?$ObjVector@VCamShotFrame@@@@QAA@XZ	??1?$vector@U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CameraShot	fn_824C7848	??1DataNode@@QAA@XZ	??1CamShotCrowd@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/Campaign	fn_825A6BAC	??1LoaderGlitchContext@@QAA@XZ	??1DataArrayPtr@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBlendBone	fn_823C3D00	??1ObjRef@@QAA@XZ	??1ConstraintSystem@CharBlendBone@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBone	??_GCharBone@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharBone@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBone	??_GRndTransformableRemover@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3RndTransformable@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBoneDir	??_GCharBoneDir@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharBoneDir@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBoneDir	??_GCharBoneTwist@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharBoneTwist@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBoneDir	fn_823B5D08	??1?$ObjPtrList@VCharBone@@VObjectDir@@@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBoneOffset	??_GCharBoneOffset@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharBoneOffset@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesBlender	??_GCharBonesBlender@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharBonesBlender@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesBlender	fn_823D90F0	??1ObjRef@@QAA@XZ	??1?$ObjPtr@VCharBonesObject@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesBlender	fn_823D9368	??1ObjRef@@QAA@XZ	??1?$ObjRefConcrete@VCharBonesObject@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharBonesMeshes	fn_82276DCC	??$__destroy_aux@UEntry@LocalePanel@@@stlpmtx_std@@YAXPAUEntry@LocalePanel@@ABU__false_type@0@@Z	??1Object@Hmx@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesMeshes	fn_82276E7C	??1?$_String_base@DV?$allocator@D@stlpmtx_std@@@stlpmtx_std@@IAA@XZ	??1String@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesMeshes	fn_8237C138	??1CharBonesAlloc@@UAA@XZ	??1?$_Vector_base@V?$ObjOwnerPtr@VRndTransformable@@@@V?$StlNodeAlloc@V?$ObjOwnerPtr@VRndTransformable@@@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesMeshes	fn_8237C2D4	??1CharBonesAlloc@@UAA@XZ	??1?$_Vector_base@VGem@@V?$StlNodeAlloc@VGem@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharBonesMeshes	fn_8237C5A0	??1ObjRef@@QAA@XZ	??1?$ObjOwnerPtr@VRndTransformable@@@@UAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharClip	??4?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAV01@ABV01@@Z	??$_M_allocate_and_copy@PBVActionRec@@@?$vector@VActionRec@@V?$StlNodeAlloc@VActionRec@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVActionRec@@IPBV2@0@Z	??$_M_allocate_and_copy@PBV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@IAAPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@1@IPBV21@0@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharClip	?_M_fill_insert_aux@?$vector@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@AAAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@2@IABV32@ABU__true_type@2@@Z	??$__uninitialized_fill_n@PAVLeaderboardRow@@IV1@@stlpmtx_std@@YAPAVLeaderboardRow@@PAV1@IABV1@ABU__false_type@0@@Z	??$__uninitialized_fill_n@PAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@IV12@@stlpmtx_std@@YAPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@0@PAV10@IABV10@ABU__false_type@0@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClip	fn_8235F0B0	??1?$map@HPAVUIComponent@@U?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHPAVUIComponent@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ	??1?$Keys@MM@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClip	fn_8235F134	??1?$map@HPAVUIComponent@@U?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHPAVUIComponent@@@stlpmtx_std@@@3@@stlpmtx_std@@QAA@XZ	??1CharBonesSamples@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClip	fn_8237E9C8	??1DataNode@@QAA@XZ	??1MemHeapTracker@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClip	fn_8237EEC8	??1DataNode@@QAA@XZ	??1?$list@UBone@CharBones@@V?$StlNodeAlloc@UBone@CharBones@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharClip	fn_82382638	??$__destroy_aux@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@stlpmtx_std@@YAXPAV?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@0@ABU__false_type@0@@Z	??1Transitions@CharClip@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClipGroup	fn_82390A98	??1DataNode@@QAA@XZ	??1?$ObjOwnerPtr@VCharClip@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClipSet	??_GCharClipSet@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharClipSet@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharClipSet	?SortGroups@CharClipSet@@QAAXXZ	?Randomize@CharClipGroup@@QAAXXZ	?Sort@CharClipGroup@@QAAXXZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharCollide	??_GCharCollide@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharCollide@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharCuff	??_GCharCuff@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharCuff@@SAXPAX@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/CharDriver	??$?5VSymbol@@@BinStreamRev@@QAAAAV0@AAVSymbol@@@Z	?StaticClassName@CharDriver@@SA?AVSymbol@@XZ	??5BinStream@@QAAAAV0@AAVSymbol@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharDriver	??_G?$ObjRefConcrete@VCharWeightable@@VObjectDir@@@@UAAPAXI@Z	??1?$ObjRefConcrete@VCharClip@@VObjectDir@@@@UAA@XZ	??1?$ObjRefConcrete@VCharWeightable@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharDriver	fn_823CF844	??1ObjRef@@QAA@XZ	??3CharClipDriver@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyeDartRuleset	??_GCharEyeDartRuleset@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharEyeDartRuleset@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	??0EyeDartRulesetData@CharEyeDartRuleset@@QAA@XZ	?StaticClassName@CharEyes@@SA?AVSymbol@@XZ	?ClearToDefaults@EyeDartRulesetData@CharEyeDartRuleset@@QAAXXZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	??_G?$ObjOwnerPtr@VCharInterest@@@@UAAPAXI@Z	??1?$ObjRefConcrete@VCharFaceServo@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VCharInterest@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	??_G?$ObjOwnerPtr@VCharLookAt@@@@UAAPAXI@Z	??1?$ObjRefConcrete@VCharInterest@@VObjectDir@@@@UAA@XZ	??1?$ObjOwnerPtr@VCharLookAt@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	??_GCharClipGroup@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharClipGroup@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	fn_823871FC	??1ObjRef@@QAA@XZ	??1?$ObjRefConcrete@VCharLookAt@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	fn_82387F64	??1?$_Vector_base@VStreakList@Scoring@@V?$StlNodeAlloc@VStreakList@Scoring@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@UEyeDesc@CharEyes@@V?$StlNodeAlloc@UEyeDesc@CharEyes@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	fn_82389A64	??1ObjRef@@QAA@XZ	??1CharInterestState@CharEyes@@QAA@XZ
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharEyes	fn_8238A548	??$__destroy_aux@UCharInterestState@CharEyes@@@stlpmtx_std@@YAXPAUCharInterestState@CharEyes@@ABU__false_type@0@@Z	??1DataNode@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharEyes	fn_8238AC5C	??1ObjRef@@QAA@XZ	??1?$ObjOwnerPtr@VCharClip@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharFaceServo	??_GCharFaceServo@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharFaceServo@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharGuitarString	??_GCharGuitarString@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharGuitarString@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharHair	??_GCharHair@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharHair@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharHair	fn_823A8C0C	??1?$_Vector_base@UPoint@CharHair@@V?$StlNodeAlloc@UPoint@CharHair@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@V?$StlNodeAlloc@V?$map@HMU?$less@H@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@$$CBHM@stlpmtx_std@@@2@@stlpmtx_std@@@2@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharHair	fn_823A97F0	??1?$_Vector_base@VStrand@CharHair@@V?$StlNodeAlloc@VStrand@CharHair@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1?$_Vector_base@UPoint@CharHair@@V?$StlNodeAlloc@UPoint@CharHair@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFingers	??$?5VContentPoolMapping@SongSectionController@@@@YAAAVBinStream@@AAV0@AAV?$ObjList@VContentPoolMapping@SongSectionController@@@@@Z	??5@YAAAVBinStream@@AAV0@AAVPracticeSectionMapping@SongSectionController@@@Z	??5@YAAAVBinStream@@AAV0@AAVContentPoolMapping@SongSectionController@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFingers	??$?5VContentPoolMapping@SongSectionController@@@@YAAAVBinStream@@AAV0@AAV?$ObjList@VContentPoolMapping@SongSectionController@@@@@Z	?resize@?$ObjList@VPracticeSectionMapping@SongSectionController@@@@QAAXI@Z	?resize@?$ObjList@VContentPoolMapping@SongSectionController@@@@QAAXI@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFingers	??_GCharIKFingers@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKFingers@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFingers	??_GSongSectionController@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3SongSectionController@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFingers	fn_823B3C18	??1?$_Vector_base@UFingerDesc@CharIKFingers@@V?$StlNodeAlloc@UFingerDesc@CharIKFingers@@@stlpmtx_std@@@stlpmtx_std@@QAA@XZ	??1ObjRefOwner@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKFoot	??_GCharIKFoot@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKFoot@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKHand	??_GCharIKHand@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKHand@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKMidi	??_GCharIKMidi@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKMidi@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKMidi	fn_823CA8CC	??1?$ObjRefConcrete@VRndTransformable@@VObjectDir@@@@UAA@XZ	??1DataNode@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKRod	??_GCharIKRod@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKRod@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKScale	??0Polygon@Hmx@@QAA@ABV01@@Z	?StaticClassName@CharIKScale@@SA?AVSymbol@@XZ	??0?$vector@VVector2@@V?$StlNodeAlloc@VVector2@@@stlpmtx_std@@@stlpmtx_std@@QAA@ABV01@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKScale	??_GCharIKScale@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKScale@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharIKSliderMidi	??_GCharIKSliderMidi@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharIKSliderMidi@@SAXPAX@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/CharInterest	??0CharInterest@@IAA@XZ	??0?$ObjPtr@VObject@Hmx@@@@QAA@PAVObject@Hmx@@0@Z	??0?$ObjPtr@VCharEyeDartRuleset@@@@QAA@PAVObject@Hmx@@PAVCharEyeDartRuleset@@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharInterest	??_GCharInterest@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharInterest@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSync	??_GCharLipSync@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharLipSync@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSync	?_M_fill_insert@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABE@Z	?_M_fill_insert_aux@?$vector@VMeshFace@BandPatchMesh@@V?$StlNodeAlloc@VMeshFace@BandPatchMesh@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAVMeshFace@BandPatchMesh@@IABV34@ABU__false_type@2@@Z	?_M_fill_insert_aux@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABEABU__false_type@2@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSync	?_M_fill_insert@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@AAAXPAEIABE@Z	?_M_insert_overflow_aux@?$vector@UWeight@Generator@CharLipSync@@V?$StlNodeAlloc@UWeight@Generator@CharLipSync@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUWeight@Generator@CharLipSync@@ABU345@ABU__false_type@2@I_N@Z	?_M_insert_overflow@?$vector@EV?$StlNodeAlloc@E@stlpmtx_std@@@stlpmtx_std@@IAAXPAEABEABU__true_type@2@I_N@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSync	?_M_fill_insert@?$vector@UWeight@PlayBack@CharLipSync@@V?$StlNodeAlloc@UWeight@PlayBack@CharLipSync@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUWeight@PlayBack@CharLipSync@@IABU345@@Z	?_M_insert_overflow_aux@?$vector@UMoveReplacer@@V?$StlNodeAlloc@UMoveReplacer@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUMoveReplacer@@ABU3@ABU__false_type@2@I_N@Z	?_M_insert_overflow_aux@?$vector@UWeight@PlayBack@CharLipSync@@V?$StlNodeAlloc@UWeight@PlayBack@CharLipSync@@@stlpmtx_std@@@stlpmtx_std@@IAAXPAUWeight@PlayBack@CharLipSync@@ABU345@ABU__false_type@2@I_N@Z
1	1	DIFF_SIZE	REVIEW	TB	bl	default/CharLipSync	?_M_fill_insert_aux@?$vector@UWeight@PlayBack@CharLipSync@@V?$StlNodeAlloc@UWeight@PlayBack@CharLipSync@@@stlpmtx_std@@@stlpmtx_std@@AAAXPAUWeight@PlayBack@CharLipSync@@IABU345@ABU__false_type@2@@Z	??$__uninitialized_copy@PAUMoveReplacer@@PAU1@@stlpmtx_std@@YAPAUMoveReplacer@@PAU1@00ABU__false_type@0@@Z	??$__uninitialized_fill_n@PAUWeight@PlayBack@CharLipSync@@IU123@@stlpmtx_std@@YAPAUWeight@PlayBack@CharLipSync@@PAU123@IABU123@ABU__false_type@0@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSync	?erase@?$list@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VPlane@@U?$_Nonconst_traits@VPlane@@@stlpmtx_std@@@2@U32@0@Z	?erase@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VString@@U?$_Nonconst_traits@VString@@@stlpmtx_std@@@2@U32@@Z	?erase@?$list@VPlane@@V?$StlNodeAlloc@VPlane@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VPlane@@U?$_Nonconst_traits@VPlane@@@stlpmtx_std@@@2@U32@@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLipSyncDriver	??_GCharLipSyncDriver@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharLipSyncDriver@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharLookAt	??_GCharLookAt@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharLookAt@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharMeshHide	??$_Param_Construct@VMoggClipMap@@V1@@stlpmtx_std@@YAXPAVMoggClipMap@@ABV1@@Z	??0Hide@CharMeshHide@@QAA@ABV01@@Z	??0MoggClipMap@@QAA@ABV0@@Z
1	1	DIFF_SAMESIZE	DIFFERENT_FUNCTION	TB	bl	default/CharMeshHide	??_G?$ObjPtrList@VMoggClipMap@@VObjectDir@@@@UAAPAXI@Z	??1CharMeshHide@@UAA@XZ	??1?$ObjPtrList@VMoggClipMap@@VObjectDir@@@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharMeshHide	fn_823A21AC	??1ObjRef@@QAA@XZ	??1SoundPlayMsg@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharPosConstraint	??_GCharPosConstraint@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharPosConstraint@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharServoBone	??E?$ObjDirItr@VCharBone@@@@QAAAAV0@XZ	?Advance@?$ObjDirItr@VObject@Hmx@@@@AAAXXZ	?Advance@?$ObjDirItr@VCharBone@@@@AAAXXZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharServoBone	??_GCharServoBone@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharServoBone@@SAXPAX@Z
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharServoBone	fn_823CE614	??1?$ObjRefConcrete@VRndTransformable@@VObjectDir@@@@UAA@XZ	??1RndHighlightable@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharServoBone	fn_82604840	??1PreloadPanel@@UAA@XZ	??1ObjRefOwner@@UAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharSignalApplier	fn_8233F56C	??1PhysMemTypeTracker@@QAA@XZ	??1DataNode@@QAA@XZ
1	1	DIFF_SIZE	DIFFERENT_FUNCTION	TB	bl	default/CharSleeve	??_GCharSleeve@@UAAPAXI@Z	?MemFree@@YAXPAX@Z	??3CharSleeve@@SAXPAX@Z
