# Retail-byte adjudication of sympair-queue rows. tools/sympair_adjudicate.py (W18).
# A_PROVEN_FOLD          our callee's body IS retail's code there. Alias-only; NOT source-reachable.
#                        `evidence` VACUOUS = <=2 non-relocated words compared: a thunk, near-no evidence.
# B1 callee ABSENT       our callee's code is nowhere in retail -> source divergence, not cheap.
# B2 callee PRESENT unnamed -> identification gap; naming the address adjudicates it.
# D1 ROW_NAME_REFUTED    our call is ENTAILED by the row's own name and retail's is not =>
#                        the ROW's map name is wrong. Proves EXISTENCE, not ASSIGNMENT (W7).
# D2 SOURCE_DEFECT       neither callee entailed => our source chose, and chose wrong. FIXABLE.
# D4 MAP_DEFECT          retail's own name at `at` is not body-confirmed either.
verdict	size	fuzzy	cls	evidence	nwords	unit	symbol	at	target_symbol	our_symbol	found
A_PROVEN_FOLD	104	99.42308	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	??1Merger@FileMerger@@QAA@XZ	0x8232dc20			
A_PROVEN_FOLD	104	99.42308	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	??1Merger@FileMerger@@QAA@XZ	0x8232c758			
A_PROVEN_FOLD	104	99.42308	MIXED/UNKNOWN	STRONG	33	default/BandWardrobe	??1Merger@FileMerger@@QAA@XZ	0x822b0c28			
A_PROVEN_FOLD	104	99.80769	ALL_OURS_UNMAPPED	STRONG	70	default/PatchDir	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@USymbolHash@PatchDir@@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$vector@PAVPatchSticker@@V?$StlNodeAlloc@PAVPatchSticker@@@stlpmtx_std@@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	0x822770c8			
A_PROVEN_FOLD	104	99.80769	ALL_OURS_UNMAPPED	STRONG	70	default/band3/meta_band/InterstitialMgr	?clear@?$hashtable@U?$pair@$$CBVSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@V?$hash_map@VSymbol@@PAVDataArray@@U?$hash@VSymbol@@@stlpmtx_std@@U?$equal_to@VSymbol@@@4@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVDataArray@@@stlpmtx_std@@@4@@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	0x822770c8			
A_PROVEN_FOLD	104	99.80769	ALL_OURS_UNMAPPED	STRONG	28	default/CameraShot	??$?5U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@1@@@YAAAVBinStream@@AAV0@AAV?$vector@U?$pair@HH@stlpmtx_std@@V?$StlNodeAlloc@U?$pair@HH@stlpmtx_std@@@2@@stlpmtx_std@@@Z	0x824c44a8			
A_PROVEN_FOLD	104	99.80769	ALL_OURS_UNMAPPED	STRONG	41	default/band3/game/TrainerGemTab	??1TrainerGemTab@@QAA@XZ	0x826ab108			
A_PROVEN_FOLD	104	99.80769	MIXED/UNKNOWN	STRONG	25	default/band3/game/Stats	?AddToTimesSaved@Stats@@QAAXMM@Z	0x822df4d8			
A_PROVEN_FOLD	104	99.80769	ALL_OURS_UNMAPPED	STRONG	41	default/GemPlayer	?OnGetGemIsSustained@GemPlayer@@QAA_NH@Z	0x826ab108			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	22	default/BandRetargetVignette	?insert@?$list@VString@@V?$StlNodeAlloc@VString@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@VString@@U?$_Nonconst_traits@VString@@@stlpmtx_std@@@2@U32@ABVString@@@Z	0x822707c8			
A_PROVEN_FOLD	100	99.8	MIXED/UNKNOWN	STRONG	19	default/RockCentral	?UpdateBandLogo@RockCentral@@QAAXHPAVRndTex@@HPAVObject@Hmx@@H@Z	0x8229d148			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	33	default/system/obj/Dir	??$_M_allocate_and_copy@PBV?$ObjDirPtr@VObjectDir@@@@@?$vector@V?$ObjDirPtr@VObjectDir@@@@V?$StlNodeAlloc@V?$ObjDirPtr@VObjectDir@@@@@stlpmtx_std@@@stlpmtx_std@@IAAPAV?$ObjDirPtr@VObjectDir@@@@IPBV2@0@Z	0x82710768			
A_PROVEN_FOLD	100	99.8	MIXED/UNKNOWN	STRONG	32	default/Crowd	??$?5UInstance@RndMultiMesh@@V?$StlNodeAlloc@UInstance@RndMultiMesh@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$list@UInstance@RndMultiMesh@@V?$StlNodeAlloc@UInstance@RndMultiMesh@@@stlpmtx_std@@@stlpmtx_std@@@Z	0x8246af50			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	22	default/Cheats	?insert@?$list@UCheatLog@@V?$StlNodeAlloc@UCheatLog@@@stlpmtx_std@@@stlpmtx_std@@QAA?AU?$_List_iterator@UCheatLog@@U?$_Nonconst_traits@UCheatLog@@@stlpmtx_std@@@2@U32@ABUCheatLog@@@Z	0x827c1480			
A_PROVEN_FOLD	100	99.8	MIXED/UNKNOWN	STRONG	29	default/BandIKEffector	??$_M_allocate_and_copy@PBVConstraint@BandIKEffector@@@?$vector@VConstraint@BandIKEffector@@V?$StlNodeAlloc@VConstraint@BandIKEffector@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVConstraint@BandIKEffector@@IPBV23@0@Z	0x822c4040			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	22	default/band3/bandtrack/Gem	??$?5V?$ObjPtr@VRndTex@@@@@@YAAAVBinStream@@AAV0@AAV?$ObjVector@V?$ObjPtr@VRndTex@@@@@@@Z	0x822a6ab0			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	22	default/band3/bandtrack/Gem	??4OldMatOption@@QAAAAV0@ABV0@@Z	0x822a7610			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	VACUOUS	0	default/band3/meta_band/StoreInfoPanel	?Load@StoreMainPanel@@UAAXXZ	0x82812cb8			
A_PROVEN_FOLD	100	99.8	MIXED/UNKNOWN	VACUOUS	1	default/VocalPart	?PostLoad@VocalPart@@QAAXXZ	0x82684fa8			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	41	default/band3/game/Game	??1SongFilter@SongSortMgr@@QAA@XZ	0x8235f1f8			
A_PROVEN_FOLD	100	99.8	ALL_OURS_UNMAPPED	STRONG	32	default/BandSongMgr	??$?5HV?$StlNodeAlloc@H@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$list@HV?$StlNodeAlloc@H@stlpmtx_std@@@stlpmtx_std@@@Z	0x824a0528			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/GemTrackResourceManager	??$__uninitialized_copy@PAVSmasherPlateInfo@GemTrackResourceManager@@PAV12@@stlpmtx_std@@YAPAVSmasherPlateInfo@GemTrackResourceManager@@PAV12@00ABU__false_type@0@@Z	0x82356360			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/GemTrackResourceManager	??$__uninitialized_fill_n@PAVSmasherPlateInfo@GemTrackResourceManager@@IV12@@stlpmtx_std@@YAPAVSmasherPlateInfo@GemTrackResourceManager@@PAV12@IABV12@ABU__false_type@0@@Z	0x82356360			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	VACUOUS	0	default/TourDescPanel	?FinishLoad@TourDescPanel@@UAAXXZ	0x825f2308			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/system/obj/Dir	??$__uninitialized_copy@PAUInlinedDir@ObjectDir@@PAU12@@stlpmtx_std@@YAPAUInlinedDir@ObjectDir@@PAU12@00ABU__false_type@0@@Z	0x82750120			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/system/obj/Dir	??$__uninitialized_fill_n@PAUInlinedDir@ObjectDir@@IU12@@stlpmtx_std@@YAPAUInlinedDir@ObjectDir@@PAU12@IABU12@ABU__false_type@0@@Z	0x82750120			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/HamMove	??$__uninitialized_copy@PAULocalizedName@HamMove@@PAU12@@stlpmtx_std@@YAPAULocalizedName@HamMove@@PAU12@00ABU__false_type@0@@Z	0x82713ad8			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/CharMeshHide	??$__uninitialized_copy@PBVHide@CharMeshHide@@PAV12@@stlpmtx_std@@YAPAVHide@CharMeshHide@@PBV12@0PAV12@ABU__false_type@0@@Z	0x823a0cf8			
A_PROVEN_FOLD	96	99.58334	MIXED/UNKNOWN	STRONG	33	default/CharWeightSetter	??1CharWeightSetter@@UAA@XZ	0x8227f490			
A_PROVEN_FOLD	96	99.58334	MIXED/UNKNOWN	STRONG	33	default/CharWeightSetter	??1CharWeightSetter@@UAA@XZ	0x8227f5b0			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/CharMeshHide	??$__uninitialized_fill_n@PAVHide@CharMeshHide@@IV12@@stlpmtx_std@@YAPAVHide@CharMeshHide@@PAV12@IABV12@ABU__false_type@0@@Z	0x823a0cf8			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/CameraShot	??$__uninitialized_fill_n@PAVCamShotCrowd@@IV1@@stlpmtx_std@@YAPAVCamShotCrowd@@PAV1@IABV1@ABU__false_type@0@@Z	0x824c3680			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/CameraShot	??$__uninitialized_copy@PAVCamShotCrowd@@PAV1@@stlpmtx_std@@YAPAVCamShotCrowd@@PAV1@00ABU__false_type@0@@Z	0x824c3680			
A_PROVEN_FOLD	96	99.79166	MIXED/UNKNOWN	STRONG	24	default/Crowd	??$__uninitialized_copy@PAUChar3D@CharData@WorldCrowd@@PAU123@@stlpmtx_std@@YAPAUChar3D@CharData@WorldCrowd@@PAU123@00ABU__false_type@0@@Z	0x824e1f68			
A_PROVEN_FOLD	96	99.79166	MIXED/UNKNOWN	STRONG	24	default/Crowd	??$__uninitialized_fill_n@PAUChar3D@CharData@WorldCrowd@@IU123@@stlpmtx_std@@YAPAUChar3D@CharData@WorldCrowd@@PAU123@IABU123@ABU__false_type@0@@Z	0x824e1f68			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	70	default/SongSortMgr	?clear@?$hashtable@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@HU?$hash@H@2@U?$_HashMapTraitsT@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@2@U?$equal_to@H@2@V?$StlNodeAlloc@U?$pair@$$CBHU?$pair@H_N@stlpmtx_std@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAXXZ	0x822770c8			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/CameraManager	??$__uninitialized_copy@PAUPropertyFilter@CameraManager@@PAU12@@stlpmtx_std@@YAPAUPropertyFilter@CameraManager@@PAU12@00ABU__false_type@0@@Z	0x82557060			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/InlineHelp	??$__uninitialized_copy@PBUActionElement@InlineHelp@@PAU12@@stlpmtx_std@@YAPAUActionElement@InlineHelp@@PBU12@0PAU12@ABU__false_type@0@@Z	0x82314c90			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/InlineHelp	??$__uninitialized_fill_n@PAUActionElement@InlineHelp@@IU12@@stlpmtx_std@@YAPAUActionElement@InlineHelp@@PAU12@IABU12@ABU__false_type@0@@Z	0x82314c90			
A_PROVEN_FOLD	96	99.79166	MIXED/UNKNOWN	STRONG	19	default/CharEyes	?_M_erase@?$vector@UCharInterestState@CharEyes@@V?$StlNodeAlloc@UCharInterestState@CharEyes@@@stlpmtx_std@@@stlpmtx_std@@IAAPAUCharInterestState@CharEyes@@PAU34@0ABU__false_type@2@@Z	0x82387960			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	24	default/Synapse_dsp	??$__uninitialized_fill_n@PAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@IV12@@stlpmtx_std@@YAPAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@0@PAV10@IABV10@ABU__false_type@0@@Z	0x82b6f100			
A_PROVEN_FOLD	96	99.58334	MIXED/UNKNOWN	STRONG	49	default/MidiSynth	??5@YAAAVBinStream@@AAV0@AAUPresetOverride@WorldDir@@@Z	0x8229e728			
A_PROVEN_FOLD	96	99.58334	ALL_OURS_UNMAPPED	STRONG	73	default/MidiInstrument	??4?$ObjVector@VSampleZone@@@@QAAXABV0@@Z	0x82714dc8			
A_PROVEN_FOLD	96	99.58334	ALL_OURS_UNMAPPED	STRONG	21	default/MidiInstrument	??4?$ObjVector@VSampleZone@@@@QAAXABV0@@Z	0x82715c88			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	21	default/band3/bandtrack/Gem	??4?$ObjVector@VMatSwap@OutfitConfig@@@@QAAXABV0@@Z	0x822aa310			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	VACUOUS	0	default/band3/meta_band/NewAwardPanel	?FinishLoad@NewAwardPanel@@UAAXXZ	0x825f2308			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	27	default/band3/meta_band/AccomplishmentManager	?AddGoalProgressionInfo@AccomplishmentManager@@QAAXVSymbol@@PBD0H@Z	0x8255c8e8			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	21	default/TrackWidget	?RemoveInstances@?$TrackWidgetImp@UInstance@RndMultiMesh@@@@UAAXAAV?$list@UInstance@RndMultiMesh@@V?$StlNodeAlloc@UInstance@RndMultiMesh@@@stlpmtx_std@@@stlpmtx_std@@U?$_List_iterator@UInstance@RndMultiMesh@@U?$_Nonconst_traits@UInstance@RndMultiMesh@@@stlpmtx_std@@@3@1@Z	0x8241aa68			
A_PROVEN_FOLD	96	99.79166	MIXED/UNKNOWN	STRONG	19	default/Leaderboard	?_M_erase@?$vector@VLeaderboardRow@@V?$StlNodeAlloc@VLeaderboardRow@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVLeaderboardRow@@PAV3@0ABU__false_type@2@@Z	0x8266d2e0			
A_PROVEN_FOLD	96	99.79166	ALL_OURS_UNMAPPED	STRONG	19	default/system/bandobj/BandFaceDeform	?_M_erase@?$vector@VDeltaArray@BandFaceDeform@@V?$StlNodeAlloc@VDeltaArray@BandFaceDeform@@@stlpmtx_std@@@stlpmtx_std@@IAAPAVDeltaArray@BandFaceDeform@@PAV34@0ABU__false_type@2@@Z	0x822c78a0			
A_PROVEN_FOLD	92	99.78261	MIXED/UNKNOWN	STRONG	33	default/GemTrackResourceManager	??1GemTrackResourceManager@@UAA@XZ	0x822b0c28			
A_PROVEN_FOLD	92	99.78261	MIXED/UNKNOWN	STRONG	24	default/band3/game/GemTrainerPanel	?Resize@GemStatus@@QAAXH@Z	0x823ea1c8			
A_PROVEN_FOLD	92	99.78261	ALL_OURS_UNMAPPED	STRONG	72	default/PerformanceData	??$__copy@PBVSingerStats@@PAV1@H@stlpmtx_std@@YAPAVSingerStats@@PBV1@0PAV1@ABUrandom_access_iterator_tag@0@PAH@Z	0x82380598			
A_PROVEN_FOLD	88	99.77273	MIXED/UNKNOWN	STRONG	32	default/Crowd	??$?5UOldMMInst@@V?$StlNodeAlloc@UOldMMInst@@@stlpmtx_std@@@@YAAAVBinStreamRev@@AAV0@AAV?$list@UOldMMInst@@V?$StlNodeAlloc@UOldMMInst@@@stlpmtx_std@@@stlpmtx_std@@@Z	0x824e1a28			
A_PROVEN_FOLD	88	99.77273	MIXED/UNKNOWN	STRONG	35	default/Crowd	??0CharData@WorldCrowd@@QAA@ABU01@@Z	0x824e17b0			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	STRONG	21	default/MidiInstrument	??$?5VSampleZone@@@@YAAAVBinStream@@AAVBinStreamRev@@AAV?$ObjVector@VSampleZone@@@@@Z	0x82715c88			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	STRONG	55	default/band3/meta_band/AssetMgr	?_M_insert@?$hashtable@U?$pair@$$CBVSymbol@@PAVAsset@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@PAVAsset@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVAsset@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVAsset@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAU?$pair@$$CBVSymbol@@PAVAsset@@@2@ABU32@@Z	0x825a02d8			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	STRONG	21	default/band3/bandtrack/Gem	??$?5VMatSwap@OutfitConfig@@@@YAAAVBinStream@@AAV0@AAV?$ObjVector@VMatSwap@OutfitConfig@@@@@Z	0x822aa310			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	VACUOUS	1	default/band3/meta_band/AssetProvider	?SortAssetsByIndex@AssetProvider@@SA_NVSymbol@@0@Z	0x82569e78			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	WEAK	3	default/Tour	?GetCurrentFilterName@Tour@@QBA?AVString@@XZ	0x82596580			
A_PROVEN_FOLD	88	99.77273	ALL_OURS_UNMAPPED	STRONG	55	default/Campaign	?_M_insert@?$hashtable@U?$pair@$$CBVSymbol@@PAVCampaignKey@@@stlpmtx_std@@VSymbol@@U?$hash@VSymbol@@@2@U?$_HashMapTraitsT@U?$pair@$$CBVSymbol@@PAVCampaignKey@@@stlpmtx_std@@@priv@2@U?$_Select1st@U?$pair@$$CBVSymbol@@PAVCampaignKey@@@stlpmtx_std@@@2@U?$equal_to@VSymbol@@@2@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@PAVCampaignKey@@@stlpmtx_std@@@2@@stlpmtx_std@@QAAAAU?$pair@$$CBVSymbol@@PAVCampaignKey@@@2@ABU32@@Z	0x825d2e10			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	42	default/CharClipSet	??E?$ObjDirItr@VCharClipGroup@@@@QAAAAV0@XZ	0x8230a998			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	29	default/DataNode	?_M_create_node@?$_Rb_tree@VSymbol@@U?$less@VSymbol@@@stlpmtx_std@@U?$pair@$$CBVSymbol@@VDataNode@@@3@U?$_Select1st@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@U?$_MapTraitsT@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@priv@3@V?$StlNodeAlloc@U?$pair@$$CBVSymbol@@VDataNode@@@stlpmtx_std@@@3@@stlpmtx_std@@IAAPAU_Rb_tree_node_base@2@ABU?$pair@$$CBVSymbol@@VDataNode@@@2@@Z	0x827493d0			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	21	default/BandCamShot	??$?5UTarget@BandCamShot@@@@YAAAVBinStream@@AAV0@AAV?$ObjList@UTarget@BandCamShot@@@@@Z	0x822b6720			
A_PROVEN_FOLD	84	99.7619	MIXED/UNKNOWN	STRONG	22	default/LightPreset	??A?$vector@_NV?$StlNodeAlloc@_N@stlpmtx_std@@@stlpmtx_std@@QBA_NI@Z	0x824ac0e8			
A_PROVEN_FOLD	84	99.7619	MIXED/UNKNOWN	STRONG	42	default/CheatProvider	??E?$ObjDirItr@VSynthSample@@@@QAAAAV0@XZ	0x8243db18			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	26	default/OriginalChoreoRemixer	??0?$_Rb_tree@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@PBV1@U?$_Identity@PBVMoveParent@@@3@U?$_SetTraitsT@PBVMoveParent@@@priv@3@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@QAA@V?$__move_source@V?$_Rb_tree@PBVMoveParent@@U?$less@PBVMoveParent@@@stlpmtx_std@@PBV1@U?$_Identity@PBVMoveParent@@@3@U?$_SetTraitsT@PBVMoveParent@@@priv@3@V?$StlNodeAlloc@PBVMoveParent@@@3@@stlpmtx_std@@@1@@Z	0x8235c608			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	42	default/system/rndobj/Utl	??E?$ObjDirItr@VPanelDir@@@@QAAAAV0@XZ	0x8243d968			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	VACUOUS	0	default/band3/game/Singer	?SetMicProcessing@Singer@@QAAX_N0@Z	0x827187f0			
A_PROVEN_FOLD	84	99.7619	ALL_OURS_UNMAPPED	STRONG	20	default/band3/game/Stats	?erase@?$vector@VSingerStats@@V?$StlNodeAlloc@VSingerStats@@@stlpmtx_std@@@stlpmtx_std@@QAAPAVSingerStats@@PAV3@0@Z	0x82656a00			
A_PROVEN_FOLD	80	99.75	MIXED/UNKNOWN	STRONG	24	default/FileCache	?EndSet@FileCache@@QAAXXZ	0x82519f38			
A_PROVEN_FOLD	80	99.75	ALL_OURS_UNMAPPED	STRONG	73	default/AccomplishmentPlayerConditional	??4SongFilter@SongSortMgr@@QAAAAV01@ABV01@@Z	0x8235fa58			
A_PROVEN_FOLD	80	99.75	ALL_OURS_UNMAPPED	STRONG	29	default/band3/bandtrack/Gem	?resize@?$ObjVector@VOverlay@OutfitConfig@@@@QAAXI@Z	0x822a6b28			
A_PROVEN_FOLD	80	99.75	ALL_OURS_UNMAPPED	STRONG	28	default/band3/meta_band/ViewSetting	??$__insertion_sort@PAUFilter@FilterViewSetting@@U12@P6A_NABU12@0@Z@stlpmtx_std@@YAXPAUFilter@FilterViewSetting@@00P6A_NABU12@1@Z@Z	0x825d6140			
A_PROVEN_FOLD	80	99.75	ALL_OURS_UNMAPPED	STRONG	18	default/system/bandobj/BandFaceDeform	??4DeltaArray@BandFaceDeform@@QAAAAV01@ABV01@@Z	0x8240b050			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	??_G?$ObjPtrList@VObjectDir@@V1@@@UAAPAXI@Z	0x8232c758			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	??_G?$ObjPtrList@VCharInterest@@VObjectDir@@@@UAAPAXI@Z	0x8232d8d8			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/TrackPanelDir	??_G?$ObjPtr@VVocalTrackDir@@@@UAAPAXI@Z	0x82303d20			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	25	default/BandWardrobe	??_G?$ObjPtrList@VObject@Hmx@@VObjectDir@@@@UAAPAXI@Z	0x8232dc20			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/TrackPanelDir	??_G?$ObjPtr@VBandCrowdMeter@@@@UAAPAXI@Z	0x82303e40			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandDirector	??_G?$ObjPtr@VBandCamShot@@@@UAAPAXI@Z	0x8228e2f8			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VCharacter@@@@UAAPAXI@Z	0x8227f370			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VCharDriver@@@@UAAPAXI@Z	0x8227f5b0			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VCharWeightable@@@@UAAPAXI@Z	0x8227f490			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VCharLookAt@@@@UAAPAXI@Z	0x8227f7f0			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VWaypoint@@@@UAAPAXI@Z	0x8227f910			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	25	default/BandCharacter	??_G?$ObjPtrList@VRndMesh@@VObjectDir@@@@UAAPAXI@Z	0x82282c20			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/BandCharacter	??_G?$ObjPtr@VCharEyes@@@@UAAPAXI@Z	0x8227fa30			
A_PROVEN_FOLD	76	99.73684	ALL_OURS_UNMAPPED	STRONG	51	default/Font	?CharAdvance@RndFont@@UBAMG@Z	0x824742e8			
A_PROVEN_FOLD	76	99.73684	ALL_OURS_UNMAPPED	STRONG	25	default/EventTrigger	??_G?$ObjPtrList@VTask@@VObjectDir@@@@UAAPAXI@Z	0x8249f438			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	33	default/CameraShot	??_G?$ObjPtr@VSpotlight@@@@UAAPAXI@Z	0x824be7b8			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	29	default/PropSync	??_G?$ObjPtr@VLightHue@@@@UAAPAXI@Z	0x824cb118			
A_PROVEN_FOLD	76	99.73684	MIXED/UNKNOWN	STRONG	25	default/band3/game/Stats	??$SaveLowest@M@Stats@@QAAXAAV?$vector@MV?$StlNodeAlloc@M@stlpmtx_std@@@stlpmtx_std@@ABM@Z	0x822df4d8			
